area,price,from,to
NO2,1.599,2022-09-20T20:00:00Z,2022-09-20T21:00:00Z
NO2,1.3689,2022-09-20T21:00:00Z,2022-09-20T22:00:00Z
NO1,1.0842,2022-09-19T22:00:00Z,2022-09-19T23:00:00Z
NO1,1.8496,2022-09-19T23:00:00Z,2022-09-20T00:00:00Z
NO1,2.426,2022-09-20T00:00:00Z,2022-09-20T01:00:00Z
NO1,1.6359,2022-09-20T01:00:00Z,2022-09-20T02:00:00Z
NO1,1.7474,2022-09-20T02:00:00Z,2022-09-20T03:00:00Z
NO1,2.8557,2022-09-20T03:00:00Z,2022-09-20T04:00:00Z
NO1,2.9589,2022-09-20T04:00:00Z,2022-09-20T05:00:00Z
NO1,1.5071,2022-09-20T05:00:00Z,2022-09-20T06:00:00Z
NO1,1.3147,2022-09-20T06:00:00Z,2022-09-20T07:00:00Z
NO1,2.9067,2022-09-20T07:00:00Z,2022-09-20T08:00:00Z
NO1,1.1194,2022-09-20T08:00:00Z,2022-09-20T09:00:00Z
NO1,1.7936,2022-09-20T09:00:00Z,2022-09-20T10:00:00Z
NO1,1.4828,2022-09-20T10:00:00Z,2022-09-20T11:00:00Z
NO1,1.3839,2022-09-20T11:00:00Z,2022-09-20T12:00:00Z
NO1,1.2334,2022-09-20T12:00:00Z,2022-09-20T13:00:00Z
NO1,1.9158,2022-09-20T13:00:00Z,2022-09-20T14:00:00Z
NO1,1.8229,2022-09-20T14:00:00Z,2022-09-20T15:00:00Z
NO1,1.5066,2022-09-20T15:00:00Z,2022-09-20T16:00:00Z
NO1,1.7461,2022-09-20T16:00:00Z,2022-09-20T17:00:00Z
NO1,2.0023,2022-09-20T17:00:00Z,2022-09-20T18:00:00Z
NO1,1.0424,2022-09-20T18:00:00Z,2022-09-20T19:00:00Z
NO1,2.505,2022-09-20T19:00:00Z,2022-09-20T20:00:00Z
NO1,1.2465,2022-09-20T20:00:00Z,2022-09-20T21:00:00Z
NO1,1.0588,2022-09-20T21:00:00Z,2022-09-20T22:00:00Z
NO2,1.5907,2022-09-19T22:00:00Z,2022-09-19T23:00:00Z
NO2,2.2519,2022-09-19T23:00:00Z,2022-09-20T00:00:00Z
NO2,2.9673,2022-09-20T00:00:00Z,2022-09-20T01:00:00Z
NO2,1.2977,2022-09-20T01:00:00Z,2022-09-20T02:00:00Z
NO2,1.0841,2022-09-20T02:00:00Z,2022-09-20T03:00:00Z
NO2,1.2228,2022-09-20T03:00:00Z,2022-09-20T04:00:00Z
NO2,2.5558,2022-09-20T04:00:00Z,2022-09-20T05:00:00Z
NO2,2.8565,2022-09-20T05:00:00Z,2022-09-20T06:00:00Z
NO2,1.7894,2022-09-20T06:00:00Z,2022-09-20T07:00:00Z
NO2,1.982,2022-09-20T07:00:00Z,2022-09-20T08:00:00Z
NO2,2.8813,2022-09-20T08:00:00Z,2022-09-20T09:00:00Z
NO2,1.6937,2022-09-20T09:00:00Z,2022-09-20T10:00:00Z
NO2,1.3527,2022-09-20T10:00:00Z,2022-09-20T11:00:00Z
NO2,2.8779,2022-09-20T11:00:00Z,2022-09-20T12:00:00Z
NO2,1.1807,2022-09-20T12:00:00Z,2022-09-20T13:00:00Z
NO2,2.2735,2022-09-20T13:00:00Z,2022-09-20T14:00:00Z
NO2,1.0435,2022-09-20T14:00:00Z,2022-09-20T15:00:00Z
NO2,2.5118,2022-09-20T15:00:00Z,2022-09-20T16:00:00Z
NO2,1.4549,2022-09-20T16:00:00Z,2022-09-20T17:00:00Z
NO2,2.8443,2022-09-20T17:00:00Z,2022-09-20T18:00:00Z
NO2,2.116,2022-09-20T18:00:00Z,2022-09-20T19:00:00Z
NO2,1.6935,2022-09-20T19:00:00Z,2022-09-20T20:00:00Z
NO2,2.3758,2022-09-20T20:00:00Z,2022-09-20T21:00:00Z
NO2,2.8214,2022-09-20T21:00:00Z,2022-09-20T22:00:00Z
NO1,1.5944,2022-09-19T22:00:00Z,2022-09-19T23:00:00Z
NO1,2.2168,2022-09-19T23:00:00Z,2022-09-20T00:00:00Z
NO1,2.4151,2022-09-20T00:00:00Z,2022-09-20T01:00:00Z
NO1,2.049,2022-09-20T01:00:00Z,2022-09-20T02:00:00Z
NO1,2.9626,2022-09-20T02:00:00Z,2022-09-20T03:00:00Z
NO1,2.2554,2022-09-20T03:00:00Z,2022-09-20T04:00:00Z
NO1,2.7667,2022-09-20T04:00:00Z,2022-09-20T05:00:00Z
NO1,1.4143,2022-09-20T05:00:00Z,2022-09-20T06:00:00Z
NO1,2.2827,2022-09-20T06:00:00Z,2022-09-20T07:00:00Z
NO1,2.2056,2022-09-20T07:00:00Z,2022-09-20T08:00:00Z
NO1,2.5308,2022-09-20T08:00:00Z,2022-09-20T09:00:00Z
NO1,2.296,2022-09-20T09:00:00Z,2022-09-20T10:00:00Z
NO1,1.938,2022-09-20T10:00:00Z,2022-09-20T11:00:00Z
NO1,2.0976,2022-09-20T11:00:00Z,2022-09-20T12:00:00Z
NO1,2.0332,2022-09-20T12:00:00Z,2022-09-20T13:00:00Z
NO1,2.9287,2022-09-20T13:00:00Z,2022-09-20T14:00:00Z
NO1,1.4061,2022-09-20T14:00:00Z,2022-09-20T15:00:00Z
NO1,2.9306,2022-09-20T15:00:00Z,2022-09-20T16:00:00Z
NO1,1.0901,2022-09-20T16:00:00Z,2022-09-20T17:00:00Z
NO1,2.6588,2022-09-20T17:00:00Z,2022-09-20T18:00:00Z
NO1,2.301,2022-09-20T18:00:00Z,2022-09-20T19:00:00Z
NO1,1.4389,2022-09-20T19:00:00Z,2022-09-20T20:00:00Z
NO1,2.2693,2022-09-20T20:00:00Z,2022-09-20T21:00:00Z
NO1,2.52,2022-09-20T21:00:00Z,2022-09-20T22:00:00Z
NO2,2.6273,2022-09-19T22:00:00Z,2022-09-19T23:00:00Z
NO2,1.8372,2022-09-19T23:00:00Z,2022-09-20T00:00:00Z
NO2,1.4315,2022-09-20T00:00:00Z,2022-09-20T01:00:00Z
NO2,2.1197,2022-09-20T01:00:00Z,2022-09-20T02:00:00Z
NO2,2.1427,2022-09-20T02:00:00Z,2022-09-20T03:00:00Z
NO2,1.2468,2022-09-20T03:00:00Z,2022-09-20T04:00:00Z
NO2,1.4116,2022-09-20T04:00:00Z,2022-09-20T05:00:00Z
NO2,1.9673,2022-09-20T05:00:00Z,2022-09-20T06:00:00Z
NO2,1.6996,2022-09-20T06:00:00Z,2022-09-20T07:00:00Z
NO2,1.3327,2022-09-20T07:00:00Z,2022-09-20T08:00:00Z
NO2,1.6234,2022-09-20T08:00:00Z,2022-09-20T09:00:00Z
NO2,2.7427,2022-09-20T09:00:00Z,2022-09-20T10:00:00Z
NO2,2.7628,2022-09-20T10:00:00Z,2022-09-20T11:00:00Z
NO2,1.8383,2022-09-20T11:00:00Z,2022-09-20T12:00:00Z
NO2,2.1462,2022-09-20T12:00:00Z,2022-09-20T13:00:00Z
NO2,1.9391,2022-09-20T13:00:00Z,2022-09-20T14:00:00Z
NO2,2.5505,2022-09-20T14:00:00Z,2022-09-20T15:00:00Z
NO2,2.169,2022-09-20T15:00:00Z,2022-09-20T16:00:00Z
NO2,2.4249,2022-09-20T16:00:00Z,2022-09-20T17:00:00Z
NO2,2.9591,2022-09-20T17:00:00Z,2022-09-20T18:00:00Z
NO2,2.2006,2022-09-20T18:00:00Z,2022-09-20T19:00:00Z
NO2,1.4418,2022-09-20T19:00:00Z,2022-09-20T20:00:00Z
NO2,2.3553,2022-09-20T20:00:00Z,2022-09-20T21:00:00Z
NO2,2.3625,2022-09-20T21:00:00Z,2022-09-20T22:00:00Z
NO1,2.255,2022-09-19T22:00:00Z,2022-09-19T23:00:00Z
NO1,1.3864,2022-09-19T23:00:00Z,2022-09-20T00:00:00Z
NO1,2.8979,2022-09-20T00:00:00Z,2022-09-20T01:00:00Z
NO1,1.2165,2022-09-20T01:00:00Z,2022-09-20T02:00:00Z
NO1,2.894,2022-09-20T02:00:00Z,2022-09-20T03:00:00Z
NO1,1.5756,2022-09-20T03:00:00Z,2022-09-20T04:00:00Z
NO1,2.3231,2022-09-20T04:00:00Z,2022-09-20T05:00:00Z
NO1,2.6488,2022-09-20T05:00:00Z,2022-09-20T06:00:00Z
NO1,2.9027,2022-09-20T06:00:00Z,2022-09-20T07:00:00Z
NO1,2.4089,2022-09-20T07:00:00Z,2022-09-20T08:00:00Z
NO1,1.8926,2022-09-20T08:00:00Z,2022-09-20T09:00:00Z
NO1,1.3907,2022-09-20T09:00:00Z,2022-09-20T10:00:00Z
NO1,1.235,2022-09-20T10:00:00Z,2022-09-20T11:00:00Z
NO1,2.9989,2022-09-20T11:00:00Z,2022-09-20T12:00:00Z
NO1,2.029,2022-09-20T12:00:00Z,2022-09-20T13:00:00Z
NO1,1.1654,2022-09-20T13:00:00Z,2022-09-20T14:00:00Z
NO1,1.6808,2022-09-20T14:00:00Z,2022-09-20T15:00:00Z
NO1,2.3559,2022-09-20T15:00:00Z,2022-09-20T16:00:00Z
NO1,1.0221,2022-09-20T16:00:00Z,2022-09-20T17:00:00Z
NO1,2.3062,2022-09-20T17:00:00Z,2022-09-20T18:00:00Z
NO1,2.1447,2022-09-20T18:00:00Z,2022-09-20T19:00:00Z
NO1,1.9876,2022-09-20T19:00:00Z,2022-09-20T20:00:00Z
NO1,1.7375,2022-09-20T20:00:00Z,2022-09-20T21:00:00Z
NO1,2.9596,2022-09-20T21:00:00Z,2022-09-20T22:00:00Z
NO2,1.8716,2022-09-19T22:00:00Z,2022-09-19T23:00:00Z
NO2,2.046,2022-09-19T23:00:00Z,2022-09-20T00:00:00Z
NO2,1.6311,2022-09-20T00:00:00Z,2022-09-20T01:00:00Z
NO2,1.9847,2022-09-20T01:00:00Z,2022-09-20T02:00:00Z
NO2,1.6308,2022-09-20T02:00:00Z,2022-09-20T03:00:00Z
NO2,1.0961,2022-09-20T03:00:00Z,2022-09-20T04:00:00Z
NO2,1.05,2022-09-20T04:00:00Z,2022-09-20T05:00:00Z
NO2,1.9519,2022-09-20T05:00:00Z,2022-09-20T06:00:00Z
NO2,2.7312,2022-09-20T06:00:00Z,2022-09-20T07:00:00Z
NO2,1.3043,2022-09-20T07:00:00Z,2022-09-20T08:00:00Z
NO2,1.2093,2022-09-20T08:00:00Z,2022-09-20T09:00:00Z
NO2,1.3108,2022-09-20T09:00:00Z,2022-09-20T10:00:00Z
NO2,2.9093,2022-09-20T10:00:00Z,2022-09-20T11:00:00Z
NO2,2.2432,2022-09-20T11:00:00Z,2022-09-20T12:00:00Z
NO2,2.2151,2022-09-20T12:00:00Z,2022-09-20T13:00:00Z
NO2,2.2363,2022-09-20T13:00:00Z,2022-09-20T14:00:00Z
NO2,2.585,2022-09-20T14:00:00Z,2022-09-20T15:00:00Z
NO2,1.4089,2022-09-20T15:00:00Z,2022-09-20T16:00:00Z
NO2,1.518,2022-09-20T16:00:00Z,2022-09-20T17:00:00Z
NO2,2.1604,2022-09-20T17:00:00Z,2022-09-20T18:00:00Z
NO2,2.4212,2022-09-20T18:00:00Z,2022-09-20T19:00:00Z
NO2,1.617,2022-09-20T19:00:00Z,2022-09-20T20:00:00Z
NO2,1.4931,2022-09-20T20:00:00Z,2022-09-20T21:00:00Z
NO2,1.5897,2022-09-20T21:00:00Z,2022-09-20T22:00:00Z
NO1,2.3139,2022-09-19T22:00:00Z,2022-09-19T23:00:00Z
NO1,2.2763,2022-09-19T23:00:00Z,2022-09-20T00:00:00Z
NO1,2.9064,2022-09-20T00:00:00Z,2022-09-20T01:00:00Z
NO1,1.3031,2022-09-20T01:00:00Z,2022-09-20T02:00:00Z
NO1,2.3224,2022-09-20T02:00:00Z,2022-09-20T03:00:00Z
NO1,2.1696,2022-09-20T03:00:00Z,2022-09-20T04:00:00Z
NO1,2.1252,2022-09-20T04:00:00Z,2022-09-20T05:00:00Z
NO1,2.7414,2022-09-20T05:00:00Z,2022-09-20T06:00:00Z
NO1,2.6056,2022-09-20T06:00:00Z,2022-09-20T07:00:00Z
NO1,2.6347,2022-09-20T07:00:00Z,2022-09-20T08:00:00Z
NO1,2.4822,2022-09-20T08:00:00Z,2022-09-20T09:00:00Z
NO1,2.4185,2022-09-20T09:00:00Z,2022-09-20T10:00:00Z
NO1,1.6775,2022-09-20T10:00:00Z,2022-09-20T11:00:00Z
NO1,2.501,2022-09-20T11:00:00Z,2022-09-20T12:00:00Z
NO1,2.0915,2022-09-20T12:00:00Z,2022-09-20T13:00:00Z
NO1,1.7501,2022-09-20T13:00:00Z,2022-09-20T14:00:00Z
NO1,1.5634,2022-09-20T14:00:00Z,2022-09-20T15:00:00Z
NO1,1.8341,2022-09-20T15:00:00Z,2022-09-20T16:00:00Z
NO1,1.1119,2022-09-20T16:00:00Z,2022-09-20T17:00:00Z
NO1,1.7956,2022-09-20T17:00:00Z,2022-09-20T18:00:00Z
NO1,1.8967,2022-09-20T18:00:00Z,2022-09-20T19:00:00Z
NO1,1.5577,2022-09-20T19:00:00Z,2022-09-20T20:00:00Z
NO1,1.7628,2022-09-20T20:00:00Z,2022-09-20T21:00:00Z
NO1,1.3802,2022-09-20T21:00:00Z,2022-09-20T22:00:00Z
NO2,1.5084,2022-09-19T22:00:00Z,2022-09-19T23:00:00Z
NO2,1.0317,2022-09-19T23:00:00Z,2022-09-20T00:00:00Z
NO2,1.509,2022-09-20T00:00:00Z,2022-09-20T01:00:00Z
NO2,2.2499,2022-09-20T01:00:00Z,2022-09-20T02:00:00Z
NO2,2.2523,2022-09-20T02:00:00Z,2022-09-20T03:00:00Z
NO2,2.294,2022-09-20T03:00:00Z,2022-09-20T04:00:00Z
NO2,2.241,2022-09-20T04:00:00Z,2022-09-20T05:00:00Z
NO2,1.386,2022-09-20T05:00:00Z,2022-09-20T06:00:00Z
NO2,2.924,2022-09-20T06:00:00Z,2022-09-20T07:00:00Z
NO2,2.7262,2022-09-20T07:00:00Z,2022-09-20T08:00:00Z
NO2,1.7402,2022-09-20T08:00:00Z,2022-09-20T09:00:00Z
NO2,1.0218,2022-09-20T09:00:00Z,2022-09-20T10:00:00Z
NO2,1.1208,2022-09-20T10:00:00Z,2022-09-20T11:00:00Z
NO2,2.4413,2022-09-20T11:00:00Z,2022-09-20T12:00:00Z
NO2,2.0897,2022-09-20T12:00:00Z,2022-09-20T13:00:00Z
NO2,2.9366,2022-09-20T13:00:00Z,2022-09-20T14:00:00Z
NO2,1.2343,2022-09-20T14:00:00Z,2022-09-20T15:00:00Z
NO2,2.5836,2022-09-20T15:00:00Z,2022-09-20T16:00:00Z
NO2,2.9067,2022-09-20T16:00:00Z,2022-09-20T17:00:00Z
NO2,2.0177,2022-09-20T17:00:00Z,2022-09-20T18:00:00Z
NO2,2.0445,2022-09-20T18:00:00Z,2022-09-20T19:00:00Z
NO2,1.6963,2022-09-20T19:00:00Z,2022-09-20T20:00:00Z
NO2,2.6275,2022-09-20T20:00:00Z,2022-09-20T21:00:00Z
NO2,1.8645,2022-09-20T21:00:00Z,2022-09-20T22:00:00Z
NO1,1.0922,2022-09-19T22:00:00Z,2022-09-19T23:00:00Z
NO1,2.5577,2022-09-19T23:00:00Z,2022-09-20T00:00:00Z
NO1,2.1491,2022-09-20T00:00:00Z,2022-09-20T01:00:00Z
NO1,1.6724,2022-09-20T01:00:00Z,2022-09-20T02:00:00Z
NO1,1.0152,2022-09-20T02:00:00Z,2022-09-20T03:00:00Z
NO1,1.0503,2022-09-20T03:00:00Z,2022-09-20T04:00:00Z
NO1,1.642,2022-09-20T04:00:00Z,2022-09-20T05:00:00Z
NO1,1.8501,2022-09-20T05:00:00Z,2022-09-20T06:00:00Z
NO1,2.0395,2022-09-20T06:00:00Z,2022-09-20T07:00:00Z
NO1,1.5969,2022-09-20T07:00:00Z,2022-09-20T08:00:00Z
NO1,2.8455,2022-09-20T08:00:00Z,2022-09-20T09:00:00Z
NO1,1.6189,2022-09-20T09:00:00Z,2022-09-20T10:00:00Z
NO1,1.3246,2022-09-20T10:00:00Z,2022-09-20T11:00:00Z
NO1,2.301,2022-09-20T11:00:00Z,2022-09-20T12:00:00Z
NO1,1.8274,2022-09-20T12:00:00Z,2022-09-20T13:00:00Z
NO1,2.8253,2022-09-20T13:00:00Z,2022-09-20T14:00:00Z
NO1,2.7575,2022-09-20T14:00:00Z,2022-09-20T15:00:00Z
NO1,2.8248,2022-09-20T15:00:00Z,2022-09-20T16:00:00Z
NO1,2.4864,2022-09-20T16:00:00Z,2022-09-20T17:00:00Z
NO1,1.3427,2022-09-20T17:00:00Z,2022-09-20T18:00:00Z
NO1,2.0653,2022-09-20T18:00:00Z,2022-09-20T19:00:00Z
NO1,1.7178,2022-09-20T19:00:00Z,2022-09-20T20:00:00Z
NO1,2.1531,2022-09-20T20:00:00Z,2022-09-20T21:00:00Z
NO1,1.5163,2022-09-20T21:00:00Z,2022-09-20T22:00:00Z
NO2,2.5093,2022-09-19T22:00:00Z,2022-09-19T23:00:00Z
NO2,2.8224,2022-09-19T23:00:00Z,2022-09-20T00:00:00Z
NO2,1.7055,2022-09-20T00:00:00Z,2022-09-20T01:00:00Z
NO2,2.8271,2022-09-20T01:00:00Z,2022-09-20T02:00:00Z
NO2,2.216,2022-09-20T02:00:00Z,2022-09-20T03:00:00Z
NO2,1.4515,2022-09-20T03:00:00Z,2022-09-20T04:00:00Z
NO2,1.9711,2022-09-20T04:00:00Z,2022-09-20T05:00:00Z
NO2,1.2544,2022-09-20T05:00:00Z,2022-09-20T06:00:00Z
NO2,1.1501,2022-09-20T06:00:00Z,2022-09-20T07:00:00Z
NO2,1.5871,2022-09-20T07:00:00Z,2022-09-20T08:00:00Z
NO2,2.5542,2022-09-20T08:00:00Z,2022-09-20T09:00:00Z
NO2,1.4867,2022-09-20T09:00:00Z,2022-09-20T10:00:00Z
NO2,2.2672,2022-09-20T10:00:00Z,2022-09-20T11:00:00Z
NO2,2.1412,2022-09-20T11:00:00Z,2022-09-20T12:00:00Z
NO2,1.1192,2022-09-20T12:00:00Z,2022-09-20T13:00:00Z
NO2,2.3777,2022-09-20T13:00:00Z,2022-09-20T14:00:00Z
NO2,1.9317,2022-09-20T14:00:00Z,2022-09-20T15:00:00Z
NO2,1.1784,2022-09-20T15:00:00Z,2022-09-20T16:00:00Z
NO2,2.8759,2022-09-20T16:00:00Z,2022-09-20T17:00:00Z
NO2,1.0678,2022-09-20T17:00:00Z,2022-09-20T18:00:00Z
NO2,1.2219,2022-09-20T18:00:00Z,2022-09-20T19:00:00Z
NO2,1.7555,2022-09-20T19:00:00Z,2022-09-20T20:00:00Z
NO2,2.0878,2022-09-20T20:00:00Z,2022-09-20T21:00:00Z
NO2,1.7102,2022-09-20T21:00:00Z,2022-09-20T22:00:00Z
NO1,2.4623,2022-09-19T22:00:00Z,2022-09-19T23:00:00Z
NO1,2.5984,2022-09-19T23:00:00Z,2022-09-20T00:00:00Z
NO1,2.6028,2022-09-20T00:00:00Z,2022-09-20T01:00:00Z
NO1,1.3663,2022-09-20T01:00:00Z,2022-09-20T02:00:00Z
NO1,1.962,2022-09-20T02:00:00Z,2022-09-20T03:00:00Z
NO1,2.1267,2022-09-20T03:00:00Z,2022-09-20T04:00:00Z
NO1,1.3912,2022-09-20T04:00:00Z,2022-09-20T05:00:00Z
NO1,1.0249,2022-09-20T05:00:00Z,2022-09-20T06:00:00Z
NO1,1.0399,2022-09-20T06:00:00Z,2022-09-20T07:00:00Z
NO1,1.8547,2022-09-20T07:00:00Z,2022-09-20T08:00:00Z
NO1,2.7303,2022-09-20T08:00:00Z,2022-09-20T09:00:00Z
NO1,2.8731,2022-09-20T09:00:00Z,2022-09-20T10:00:00Z
NO1,1.079,2022-09-20T10:00:00Z,2022-09-20T11:00:00Z
NO1,1.3764,2022-09-20T11:00:00Z,2022-09-20T12:00:00Z
NO1,1.1759,2022-09-20T12:00:00Z,2022-09-20T13:00:00Z
NO1,2.5473,2022-09-20T13:00:00Z,2022-09-20T14:00:00Z
NO1,2.5005,2022-09-20T14:00:00Z,2022-09-20T15:00:00Z
NO1,1.4639,2022-09-20T15:00:00Z,2022-09-20T16:00:00Z
NO1,2.2693,2022-09-20T16:00:00Z,2022-09-20T17:00:00Z
NO1,1.2293,2022-09-20T17:00:00Z,2022-09-20T18:00:00Z
NO1,2.2253,2022-09-20T18:00:00Z,2022-09-20T19:00:00Z
NO1,1.6454,2022-09-20T19:00:00Z,2022-09-20T20:00:00Z
NO1,1.6971,2022-09-20T20:00:00Z,2022-09-20T21:00:00Z
NO1,2.5703,2022-09-20T21:00:00Z,2022-09-20T22:00:00Z
NO2,1.5611,2022-09-19T22:00:00Z,2022-09-19T23:00:00Z
NO2,2.874,2022-09-19T23:00:00Z,2022-09-20T00:00:00Z
NO2,2.8531,2022-09-20T00:00:00Z,2022-09-20T01:00:00Z
NO2,1.488,2022-09-20T01:00:00Z,2022-09-20T02:00:00Z
NO2,2.9455,2022-09-20T02:00:00Z,2022-09-20T03:00:00Z
NO2,1.0039,2022-09-20T03:00:00Z,2022-09-20T04:00:00Z
NO2,1.7754,2022-09-20T04:00:00Z,2022-09-20T05:00:00Z
NO2,1.0157,2022-09-20T05:00:00Z,2022-09-20T06:00:00Z
NO2,1.8346,2022-09-20T06:00:00Z,2022-09-20T07:00:00Z
NO2,1.8916,2022-09-20T07:00:00Z,2022-09-20T08:00:00Z
NO2,2.6791,2022-09-20T08:00:00Z,2022-09-20T09:00:00Z
NO2,1.0572,2022-09-20T09:00:00Z,2022-09-20T10:00:00Z
NO2,1.5245,2022-09-20T10:00:00Z,2022-09-20T11:00:00Z
NO2,1.0001,2022-09-20T11:00:00Z,2022-09-20T12:00:00Z
NO2,1.9909,2022-09-20T12:00:00Z,2022-09-20T13:00:00Z
NO2,1.1787,2022-09-20T13:00:00Z,2022-09-20T14:00:00Z
NO2,2.3196,2022-09-20T14:00:00Z,2022-09-20T15:00:00Z
NO2,1.0741,2022-09-20T15:00:00Z,2022-09-20T16:00:00Z
NO2,1.2201,2022-09-20T16:00:00Z,2022-09-20T17:00:00Z
NO2,1.9929,2022-09-20T17:00:00Z,2022-09-20T18:00:00Z
NO2,1.6836,2022-09-20T18:00:00Z,2022-09-20T19:00:00Z
NO2,2.3661,2022-09-20T19:00:00Z,2022-09-20T20:00:00Z
NO2,1.9169,2022-09-20T20:00:00Z,2022-09-20T21:00:00Z
NO2,1.2397,2022-09-20T21:00:00Z,2022-09-20T22:00:00Z
