area,price,from,to
NO2,2.7546,2022-09-15T20:00:00Z,2022-09-15T21:00:00Z
NO2,2.8133,2022-09-15T21:00:00Z,2022-09-15T22:00:00Z
NO1,1.2991,2022-09-15T22:00:00Z,2022-09-15T23:00:00Z
NO1,2.3241,2022-09-15T23:00:00Z,2022-09-16T00:00:00Z
NO1,1.493,2022-09-16T00:00:00Z,2022-09-16T01:00:00Z
NO1,1.5767,2022-09-16T01:00:00Z,2022-09-16T02:00:00Z
NO1,2.8769,2022-09-16T02:00:00Z,2022-09-16T03:00:00Z
NO1,1.4165,2022-09-16T03:00:00Z,2022-09-16T04:00:00Z
NO1,2.849,2022-09-16T04:00:00Z,2022-09-16T05:00:00Z
NO1,1.6501,2022-09-16T05:00:00Z,2022-09-16T06:00:00Z
NO1,2.1087,2022-09-16T06:00:00Z,2022-09-16T07:00:00Z
NO1,1.636,2022-09-16T07:00:00Z,2022-09-16T08:00:00Z
NO1,2.0366,2022-09-16T08:00:00Z,2022-09-16T09:00:00Z
NO1,2.3485,2022-09-16T09:00:00Z,2022-09-16T10:00:00Z
NO1,1.0642,2022-09-16T10:00:00Z,2022-09-16T11:00:00Z
NO1,2.3281,2022-09-16T11:00:00Z,2022-09-16T12:00:00Z
NO1,1.4096,2022-09-16T12:00:00Z,2022-09-16T13:00:00Z
NO1,1.9789,2022-09-16T13:00:00Z,2022-09-16T14:00:00Z
NO1,2.8671,2022-09-16T14:00:00Z,2022-09-16T15:00:00Z
NO1,1.8599,2022-09-16T15:00:00Z,2022-09-16T16:00:00Z
NO1,1.9997,2022-09-16T16:00:00Z,2022-09-16T17:00:00Z
NO1,1.9439,2022-09-16T17:00:00Z,2022-09-16T18:00:00Z
NO1,2.52,2022-09-16T18:00:00Z,2022-09-16T19:00:00Z
NO1,2.3536,2022-09-16T19:00:00Z,2022-09-16T20:00:00Z
NO1,1.2868,2022-09-16T20:00:00Z,2022-09-16T21:00:00Z
NO1,2.6324,2022-09-16T21:00:00Z,2022-09-16T22:00:00Z
NO2,1.838,2022-09-15T22:00:00Z,2022-09-15T23:00:00Z
NO2,1.5315,2022-09-15T23:00:00Z,2022-09-16T00:00:00Z
NO2,2.995,2022-09-16T00:00:00Z,2022-09-16T01:00:00Z
NO2,1.4655,2022-09-16T01:00:00Z,2022-09-16T02:00:00Z
NO2,1.7445,2022-09-16T02:00:00Z,2022-09-16T03:00:00Z
NO2,1.5894,2022-09-16T03:00:00Z,2022-09-16T04:00:00Z
NO2,1.9873,2022-09-16T04:00:00Z,2022-09-16T05:00:00Z
NO2,2.566,2022-09-16T05:00:00Z,2022-09-16T06:00:00Z
NO2,2.4992,2022-09-16T06:00:00Z,2022-09-16T07:00:00Z
NO2,1.4593,2022-09-16T07:00:00Z,2022-09-16T08:00:00Z
NO2,1.8004,2022-09-16T08:00:00Z,2022-09-16T09:00:00Z
NO2,1.6712,2022-09-16T09:00:00Z,2022-09-16T10:00:00Z
NO2,2.3729,2022-09-16T10:00:00Z,2022-09-16T11:00:00Z
NO2,2.3009,2022-09-16T11:00:00Z,2022-09-16T12:00:00Z
NO2,1.7046,2022-09-16T12:00:00Z,2022-09-16T13:00:00Z
NO2,2.7983,2022-09-16T13:00:00Z,2022-09-16T14:00:00Z
NO2,1.5113,2022-09-16T14:00:00Z,2022-09-16T15:00:00Z
NO2,1.062,2022-09-16T15:00:00Z,2022-09-16T16:00:00Z
NO2,1.9492,2022-09-16T16:00:00Z,2022-09-16T17:00:00Z
NO2,2.4949,2022-09-16T17:00:00Z,2022-09-16T18:00:00Z
NO2,2.7046,2022-09-16T18:00:00Z,2022-09-16T19:00:00Z
NO2,1.5497,2022-09-16T19:00:00Z,2022-09-16T20:00:00Z
NO2,2.3987,2022-09-16T20:00:00Z,2022-09-16T21:00:00Z
NO2,1.6718,2022-09-16T21:00:00Z,2022-09-16T22:00:00Z
NO1,2.096,2022-09-16T22:00:00Z,2022-09-16T23:00:00Z
NO1,2.7451,2022-09-16T23:00:00Z,2022-09-17T00:00:00Z
NO1,2.8444,2022-09-17T00:00:00Z,2022-09-17T01:00:00Z
NO1,1.5256,2022-09-17T01:00:00Z,2022-09-17T02:00:00Z
NO1,1.6442,2022-09-17T02:00:00Z,2022-09-17T03:00:00Z
NO1,1.4217,2022-09-17T03:00:00Z,2022-09-17T04:00:00Z
NO1,2.212,2022-09-17T04:00:00Z,2022-09-17T05:00:00Z
NO1,1.5541,2022-09-17T05:00:00Z,2022-09-17T06:00:00Z
NO1,2.2677,2022-09-17T06:00:00Z,2022-09-17T07:00:00Z
NO1,2.1853,2022-09-17T07:00:00Z,2022-09-17T08:00:00Z
NO1,2.208,2022-09-17T08:00:00Z,2022-09-17T09:00:00Z
NO1,2.8823,2022-09-17T09:00:00Z,2022-09-17T10:00:00Z
NO1,2.9959,2022-09-17T10:00:00Z,2022-09-17T11:00:00Z
NO1,2.8578,2022-09-17T11:00:00Z,2022-09-17T12:00:00Z
NO1,1.7684,2022-09-17T12:00:00Z,2022-09-17T13:00:00Z
NO1,1.0855,2022-09-17T13:00:00Z,2022-09-17T14:00:00Z
NO1,1.9875,2022-09-17T14:00:00Z,2022-09-17T15:00:00Z
NO1,1.8564,2022-09-17T15:00:00Z,2022-09-17T16:00:00Z
NO1,1.1683,2022-09-17T16:00:00Z,2022-09-17T17:00:00Z
NO1,2.9592,2022-09-17T17:00:00Z,2022-09-17T18:00:00Z
NO1,2.942,2022-09-17T18:00:00Z,2022-09-17T19:00:00Z
NO1,1.2911,2022-09-17T19:00:00Z,2022-09-17T20:00:00Z
NO1,1.8781,2022-09-17T20:00:00Z,2022-09-17T21:00:00Z
NO1,1.7107,2022-09-17T21:00:00Z,2022-09-17T22:00:00Z
NO2,2.0909,2022-09-16T22:00:00Z,2022-09-16T23:00:00Z
NO2,1.3892,2022-09-16T23:00:00Z,2022-09-17T00:00:00Z
NO2,2.5602,2022-09-17T00:00:00Z,2022-09-17T01:00:00Z
NO2,1.459,2022-09-17T01:00:00Z,2022-09-17T02:00:00Z
NO2,2.397,2022-09-17T02:00:00Z,2022-09-17T03:00:00Z
NO2,1.3299,2022-09-17T03:00:00Z,2022-09-17T04:00:00Z
NO2,2.0821,2022-09-17T04:00:00Z,2022-09-17T05:00:00Z
NO2,1.7605,2022-09-17T05:00:00Z,2022-09-17T06:00:00Z
NO2,2.1144,2022-09-17T06:00:00Z,2022-09-17T07:00:00Z
NO2,2.984,2022-09-17T07:00:00Z,2022-09-17T08:00:00Z
NO2,2.6754,2022-09-17T08:00:00Z,2022-09-17T09:00:00Z
NO2,2.5999,2022-09-17T09:00:00Z,2022-09-17T10:00:00Z
NO2,2.1035,2022-09-17T10:00:00Z,2022-09-17T11:00:00Z
NO2,1.3759,2022-09-17T11:00:00Z,2022-09-17T12:00:00Z
NO2,1.6263,2022-09-17T12:00:00Z,2022-09-17T13:00:00Z
NO2,2.588,2022-09-17T13:00:00Z,2022-09-17T14:00:00Z
NO2,2.3876,2022-09-17T14:00:00Z,2022-09-17T15:00:00Z
NO2,1.3578,2022-09-17T15:00:00Z,2022-09-17T16:00:00Z
NO2,1.726,2022-09-17T16:00:00Z,2022-09-17T17:00:00Z
NO2,1.7644,2022-09-17T17:00:00Z,2022-09-17T18:00:00Z
NO2,1.6826,2022-09-17T18:00:00Z,2022-09-17T19:00:00Z
NO2,2.8226,2022-09-17T19:00:00Z,2022-09-17T20:00:00Z
NO2,1.9935,2022-09-17T20:00:00Z,2022-09-17T21:00:00Z
NO2,1.2316,2022-09-17T21:00:00Z,2022-09-17T22:00:00Z
NO1,2.388,2022-09-17T22:00:00Z,2022-09-17T23:00:00Z
NO1,1.6614,2022-09-17T23:00:00Z,2022-09-18T00:00:00Z
NO1,1.2809,2022-09-18T00:00:00Z,2022-09-18T01:00:00Z
NO1,1.4974,2022-09-18T01:00:00Z,2022-09-18T02:00:00Z
NO1,2.8817,2022-09-18T02:00:00Z,2022-09-18T03:00:00Z
NO1,2.3462,2022-09-18T03:00:00Z,2022-09-18T04:00:00Z
NO1,1.8765,2022-09-18T04:00:00Z,2022-09-18T05:00:00Z
NO1,2.711,2022-09-18T05:00:00Z,2022-09-18T06:00:00Z
NO1,2.316,2022-09-18T06:00:00Z,2022-09-18T07:00:00Z
NO1,1.9167,2022-09-18T07:00:00Z,2022-09-18T08:00:00Z
NO1,2.6934,2022-09-18T08:00:00Z,2022-09-18T09:00:00Z
NO1,1.0034,2022-09-18T09:00:00Z,2022-09-18T10:00:00Z
NO1,2.9241,2022-09-18T10:00:00Z,2022-09-18T11:00:00Z
NO1,1.8002,2022-09-18T11:00:00Z,2022-09-18T12:00:00Z
NO1,1.0547,2022-09-18T12:00:00Z,2022-09-18T13:00:00Z
NO1,2.7982,2022-09-18T13:00:00Z,2022-09-18T14:00:00Z
NO1,2.0689,2022-09-18T14:00:00Z,2022-09-18T15:00:00Z
NO1,1.0817,2022-09-18T15:00:00Z,2022-09-18T16:00:00Z
NO1,2.8671,2022-09-18T16:00:00Z,2022-09-18T17:00:00Z
NO1,2.5688,2022-09-18T17:00:00Z,2022-09-18T18:00:00Z
NO1,2.3023,2022-09-18T18:00:00Z,2022-09-18T19:00:00Z
NO1,1.7307,2022-09-18T19:00:00Z,2022-09-18T20:00:00Z
NO1,2.8411,2022-09-18T20:00:00Z,2022-09-18T21:00:00Z
NO1,1.79,2022-09-18T21:00:00Z,2022-09-18T22:00:00Z
NO2,2.7052,2022-09-17T22:00:00Z,2022-09-17T23:00:00Z
NO2,1.7782,2022-09-17T23:00:00Z,2022-09-18T00:00:00Z
NO2,2.2997,2022-09-18T00:00:00Z,2022-09-18T01:00:00Z
NO2,1.756,2022-09-18T01:00:00Z,2022-09-18T02:00:00Z
NO2,1.3613,2022-09-18T02:00:00Z,2022-09-18T03:00:00Z
NO2,1.2693,2022-09-18T03:00:00Z,2022-09-18T04:00:00Z
NO2,1.3043,2022-09-18T04:00:00Z,2022-09-18T05:00:00Z
NO2,2.4135,2022-09-18T05:00:00Z,2022-09-18T06:00:00Z
NO2,2.5434,2022-09-18T06:00:00Z,2022-09-18T07:00:00Z
NO2,2.6397,2022-09-18T07:00:00Z,2022-09-18T08:00:00Z
NO2,2.5096,2022-09-18T08:00:00Z,2022-09-18T09:00:00Z
NO2,2.9207,2022-09-18T09:00:00Z,2022-09-18T10:00:00Z
NO2,1.5056,2022-09-18T10:00:00Z,2022-09-18T11:00:00Z
NO2,1.2218,2022-09-18T11:00:00Z,2022-09-18T12:00:00Z
NO2,1.218,2022-09-18T12:00:00Z,2022-09-18T13:00:00Z
NO2,2.7005,2022-09-18T13:00:00Z,2022-09-18T14:00:00Z
NO2,2.3582,2022-09-18T14:00:00Z,2022-09-18T15:00:00Z
NO2,1.6186,2022-09-18T15:00:00Z,2022-09-18T16:00:00Z
NO2,2.5995,2022-09-18T16:00:00Z,2022-09-18T17:00:00Z
NO2,2.0564,2022-09-18T17:00:00Z,2022-09-18T18:00:00Z
NO2,1.6698,2022-09-18T18:00:00Z,2022-09-18T19:00:00Z
NO2,2.2897,2022-09-18T19:00:00Z,2022-09-18T20:00:00Z
NO2,1.9009,2022-09-18T20:00:00Z,2022-09-18T21:00:00Z
NO2,2.3408,2022-09-18T21:00:00Z,2022-09-18T22:00:00Z
NO1,1.1128,2022-09-18T22:00:00Z,2022-09-18T23:00:00Z
NO1,2.1153,2022-09-18T23:00:00Z,2022-09-19T00:00:00Z
NO1,1.011,2022-09-19T00:00:00Z,2022-09-19T01:00:00Z
NO1,2.4644,2022-09-19T01:00:00Z,2022-09-19T02:00:00Z
NO1,2.2737,2022-09-19T02:00:00Z,2022-09-19T03:00:00Z
NO1,1.1484,2022-09-19T03:00:00Z,2022-09-19T04:00:00Z
NO1,1.1928,2022-09-19T04:00:00Z,2022-09-19T05:00:00Z
NO1,2.8043,2022-09-19T05:00:00Z,2022-09-19T06:00:00Z
NO1,2.5876,2022-09-19T06:00:00Z,2022-09-19T07:00:00Z
NO1,2.86,2022-09-19T07:00:00Z,2022-09-19T08:00:00Z
NO1,1.7186,2022-09-19T08:00:00Z,2022-09-19T09:00:00Z
NO1,1.3343,2022-09-19T09:00:00Z,2022-09-19T10:00:00Z
NO1,1.7498,2022-09-19T10:00:00Z,2022-09-19T11:00:00Z
NO1,1.4681,2022-09-19T11:00:00Z,2022-09-19T12:00:00Z
NO1,2.042,2022-09-19T12:00:00Z,2022-09-19T13:00:00Z
NO1,2.5542,2022-09-19T13:00:00Z,2022-09-19T14:00:00Z
NO1,2.2447,2022-09-19T14:00:00Z,2022-09-19T15:00:00Z
NO1,2.3965,2022-09-19T15:00:00Z,2022-09-19T16:00:00Z
NO1,2.3968,2022-09-19T16:00:00Z,2022-09-19T17:00:00Z
NO1,2.6397,2022-09-19T17:00:00Z,2022-09-19T18:00:00Z
NO1,1.3866,2022-09-19T18:00:00Z,2022-09-19T19:00:00Z
NO1,2.6801,2022-09-19T19:00:00Z,2022-09-19T20:00:00Z
NO1,1.6091,2022-09-19T20:00:00Z,2022-09-19T21:00:00Z
NO1,1.8528,2022-09-19T21:00:00Z,2022-09-19T22:00:00Z
NO2,1.8506,2022-09-18T22:00:00Z,2022-09-18T23:00:00Z
NO2,2.3111,2022-09-18T23:00:00Z,2022-09-19T00:00:00Z
NO2,2.1388,2022-09-19T00:00:00Z,2022-09-19T01:00:00Z
NO2,1.5547,2022-09-19T01:00:00Z,2022-09-19T02:00:00Z
NO2,2.6055,2022-09-19T02:00:00Z,2022-09-19T03:00:00Z
NO2,2.5155,2022-09-19T03:00:00Z,2022-09-19T04:00:00Z
NO2,2.6255,2022-09-19T04:00:00Z,2022-09-19T05:00:00Z
NO2,1.1243,2022-09-19T05:00:00Z,2022-09-19T06:00:00Z
NO2,1.1436,2022-09-19T06:00:00Z,2022-09-19T07:00:00Z
NO2,2.3529,2022-09-19T07:00:00Z,2022-09-19T08:00:00Z
NO2,2.344,2022-09-19T08:00:00Z,2022-09-19T09:00:00Z
NO2,1.434,2022-09-19T09:00:00Z,2022-09-19T10:00:00Z
NO2,1.6863,2022-09-19T10:00:00Z,2022-09-19T11:00:00Z
NO2,2.9606,2022-09-19T11:00:00Z,2022-09-19T12:00:00Z
NO2,2.8413,2022-09-19T12:00:00Z,2022-09-19T13:00:00Z
NO2,2.3638,2022-09-19T13:00:00Z,2022-09-19T14:00:00Z
NO2,2.4199,2022-09-19T14:00:00Z,2022-09-19T15:00:00Z
NO2,2.2076,2022-09-19T15:00:00Z,2022-09-19T16:00:00Z
NO2,2.3852,2022-09-19T16:00:00Z,2022-09-19T17:00:00Z
NO2,1.8705,2022-09-19T17:00:00Z,2022-09-19T18:00:00Z
NO2,2.0404,2022-09-19T18:00:00Z,2022-09-19T19:00:00Z
NO2,2.3156,2022-09-19T19:00:00Z,2022-09-19T20:00:00Z
NO2,2.3816,2022-09-19T20:00:00Z,2022-09-19T21:00:00Z
NO2,2.7505,2022-09-19T21:00:00Z,2022-09-19T22:00:00Z
NO1,1.4823,2022-09-19T22:00:00Z,2022-09-19T23:00:00Z
NO1,1.8771,2022-09-19T23:00:00Z,2022-09-20T00:00:00Z
NO1,1.8155,2022-09-20T00:00:00Z,2022-09-20T01:00:00Z
NO1,2.5789,2022-09-20T01:00:00Z,2022-09-20T02:00:00Z
NO1,1.4636,2022-09-20T02:00:00Z,2022-09-20T03:00:00Z
NO1,2.1974,2022-09-20T03:00:00Z,2022-09-20T04:00:00Z
NO1,2.4839,2022-09-20T04:00:00Z,2022-09-20T05:00:00Z
NO1,2.9046,2022-09-20T05:00:00Z,2022-09-20T06:00:00Z
NO1,2.2386,2022-09-20T06:00:00Z,2022-09-20T07:00:00Z
NO1,2.5495,2022-09-20T07:00:00Z,2022-09-20T08:00:00Z
NO1,2.9211,2022-09-20T08:00:00Z,2022-09-20T09:00:00Z
NO1,2.1125,2022-09-20T09:00:00Z,2022-09-20T10:00:00Z
NO1,1.1679,2022-09-20T10:00:00Z,2022-09-20T11:00:00Z
NO1,1.6458,2022-09-20T11:00:00Z,2022-09-20T12:00:00Z
NO1,2.1656,2022-09-20T12:00:00Z,2022-09-20T13:00:00Z
NO1,2.0989,2022-09-20T13:00:00Z,2022-09-20T14:00:00Z
NO1,2.5691,2022-09-20T14:00:00Z,2022-09-20T15:00:00Z
NO1,1.8219,2022-09-20T15:00:00Z,2022-09-20T16:00:00Z
NO1,2.415,2022-09-20T16:00:00Z,2022-09-20T17:00:00Z
NO1,2.8585,2022-09-20T17:00:00Z,2022-09-20T18:00:00Z
NO1,2.7909,2022-09-20T18:00:00Z,2022-09-20T19:00:00Z
NO1,1.6765,2022-09-20T19:00:00Z,2022-09-20T20:00:00Z
NO1,2.9667,2022-09-20T20:00:00Z,2022-09-20T21:00:00Z
NO1,1.4301,2022-09-20T21:00:00Z,2022-09-20T22:00:00Z
NO2,2.9373,2022-09-19T22:00:00Z,2022-09-19T23:00:00Z
NO2,2.8171,2022-09-19T23:00:00Z,2022-09-20T00:00:00Z
NO2,1.8054,2022-09-20T00:00:00Z,2022-09-20T01:00:00Z
NO2,1.5497,2022-09-20T01:00:00Z,2022-09-20T02:00:00Z
NO2,2.2945,2022-09-20T02:00:00Z,2022-09-20T03:00:00Z
NO2,2.9738,2022-09-20T03:00:00Z,2022-09-20T04:00:00Z
NO2,2.2425,2022-09-20T04:00:00Z,2022-09-20T05:00:00Z
NO2,2.3608,2022-09-20T05:00:00Z,2022-09-20T06:00:00Z
NO2,2.7042,2022-09-20T06:00:00Z,2022-09-20T07:00:00Z
NO2,2.1985,2022-09-20T07:00:00Z,2022-09-20T08:00:00Z
NO2,1.4064,2022-09-20T08:00:00Z,2022-09-20T09:00:00Z
NO2,1.588,2022-09-20T09:00:00Z,2022-09-20T10:00:00Z
NO2,1.4952,2022-09-20T10:00:00Z,2022-09-20T11:00:00Z
NO2,1.3034,2022-09-20T11:00:00Z,2022-09-20T12:00:00Z
NO2,1.8286,2022-09-20T12:00:00Z,2022-09-20T13:00:00Z
NO2,2.1361,2022-09-20T13:00:00Z,2022-09-20T14:00:00Z
NO2,2.0148,2022-09-20T14:00:00Z,2022-09-20T15:00:00Z
NO2,2.6062,2022-09-20T15:00:00Z,2022-09-20T16:00:00Z
NO2,1.0008,2022-09-20T16:00:00Z,2022-09-20T17:00:00Z
NO2,1.8609,2022-09-20T17:00:00Z,2022-09-20T18:00:00Z
NO2,1.4606,2022-09-20T18:00:00Z,2022-09-20T19:00:00Z
NO2,1.2995,2022-09-20T19:00:00Z,2022-09-20T20:00:00Z
NO2,2.5506,2022-09-20T20:00:00Z,2022-09-20T21:00:00Z
NO2,1.2121,2022-09-20T21:00:00Z,2022-09-20T22:00:00Z
